Virtual,Offset,loc,Import,Imports,var,Forwarder,UINT,LONG,BOOL,WORD,BYTES,large,short,dd,db,dw,XREF,ptr,DATA,FUNCTION,extrn,byte,word,dword,char,DWORD,stdcall,arg,locret,asc,align,WinMain,unk,cookie,off,nullsub,DllEntryPoint,System32,dll,CHUNK,BASS,HMENU,DLL,LPWSTR,void,HRESULT,HDC,LRESULT,HANDLE,HWND,LPSTR,int,HLOCAL,FARPROC,ATOM,HMODULE,WPARAM,HGLOBAL,entry,rva,COLLAPSED,config,exe,Software,CurrentVersion,__imp_,INT_PTR,UINT_PTR,---Seperator,PCCTL_CONTEXT,__IMPORT_,INTERNET_STATUS_CALLBACK,.rdata:,.data:,.text:,case,installdir,market,microsoft,policies,proc,scrollwindow,search,trap,visualc,___security_cookie,assume,callvirtualalloc,exportedentry,hardware,hkey_current_user,hkey_local_machine,sp-analysisfailed,unableto
3,3,141,16,0,43,4,7,2,8,9,2,0,0,355,1074,152,71,0,2,0,0,0,0,0,0,0,11,0,0,0,62,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,42,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,111,656,8,0,212,2,11,3,14,15,163,15,1,502,2103319,720,184,88,2,0,0,1,1,0,45,0,28,81,0,0,221,18,51,1,35,0,0,0,3,0,0,0,1,0,57,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,65,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,116,866,28,0,467,7,22,5,42,31,202,21,9,609,2479164,676,206,34,3,0,0,15,41,0,46,0,65,117,0,0,292,23,26,1,40,0,0,0,3,0,0,0,1,0,59,0,0,0,1,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,78,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,1474,11,0,526,3,15,4,27,36,66,0,1,665,140991,2019,207,8,2,0,0,125,0,0,9,0,30,90,0,0,129,5,3,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,139,6675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,34,16,0,29,4,2,0,12,9,2,0,0,279,784335,164,190,1,2,0,0,1,0,0,0,0,9,1,0,0,72,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,30,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,38,16,0,30,4,5,0,10,7,2,0,0,257,1074,243,61,0,2,0,0,0,0,0,1,0,10,0,0,0,67,0,33,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,43,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,111,639,12,0,213,3,11,4,14,16,163,12,1,495,2256406,652,194,79,2,0,0,1,6,0,49,0,32,81,0,0,219,23,30,1,40,0,0,0,3,0,0,0,1,0,49,0,0,0,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,65,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,301,29984,52,0,43028,12,101,27,123,58,57,1049,2,14059,35678,9934,5741,1335,18,93,0,100,44,0,66,0,285,9873,0,82,4760,0,621,765,2230,0,0,0,14,0,0,0,5,7,4,2,0,0,6,12,11,2138,0,0,0,1,1,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,2129,282,130944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,169,2728,4,0,352,0,12,5,21,24,568,16,0,718,876440,711,314,342,2,0,0,6,1,0,126,0,40,127,0,2,419,9,59,1,28,0,0,0,3,0,0,0,1,0,69,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,262,8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,136,16,0,32,4,7,0,8,8,2,0,0,352,1045,143,73,0,2,0,0,0,0,0,0,0,9,0,0,0,62,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,36,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,527,8,0,102,2,11,5,16,16,67,9,2,399,283183,467,113,33,2,6,0,30,0,0,27,0,23,62,0,1,178,44,13,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,59,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,41,4,0,31,0,5,0,11,6,2,0,0,266,2503,96,56,1,2,0,0,0,0,0,0,0,9,0,0,0,46,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,44,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,151,2344,32,0,4090,8,14,5,35,31,261,10,4,1154,25570,1086,397,328,3,2,0,22,26,0,180,0,50,1900,0,14,499,1,18,50,183,0,0,0,2,0,0,0,1,2,67,0,0,0,3,0,18,154,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,92,91,113540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,117,1135,32,0,1010,8,34,7,70,47,244,6,14,93422,51062,1176,353,228,4,0,0,191,38,0,59,0,100,277,0,0,511,137,125,1,80,0,0,0,2,0,0,0,1,0,115,0,0,0,1,0,1,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,81,5668,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
16,115,855,16,0,524,4,22,4,52,28,202,21,8,600,3332878,646,223,33,3,0,0,7,14,0,47,0,62,122,0,0,301,26,35,1,43,0,0,0,3,0,0,0,1,0,58,0,0,0,1,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,73,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,37,16,0,37,4,5,0,11,9,2,0,0,257,1079,249,56,0,2,0,0,0,0,0,0,0,12,0,0,0,66,0,27,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,38,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,564,20,0,1574,5,4,3,27,4,13,1,11,3185,4439,1501,83,31,2,4,0,3,0,0,0,0,19,48,0,0,53,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,29,22773,9,0,16423,0,85,12,145,52,435,173,13,13234,21172,6445,4926,2127,4,26,0,276,80,0,125,0,133,2259,0,27,2727,0,260,0,1772,7,0,0,0,0,0,0,3,0,1,0,1,0,4,2,3,223,1,0,1,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,13,458,114191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,147,1488,28,0,1894,7,14,5,34,30,255,3,4,877,8168,782,340,74,3,2,0,6,15,0,137,0,42,221,0,12,427,1,12,46,171,0,0,0,2,0,0,0,1,3,65,0,0,0,3,0,20,120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70,90,126781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,504,20,0,1399,5,8,4,31,6,13,1,13,3271,17658,1161,79,33,2,4,0,3,0,0,0,0,18,48,0,0,64,3,2,0,88,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,168,2685,3,0,352,0,13,4,25,29,568,13,3,706,880504,712,332,342,2,0,0,8,1,0,123,0,45,124,0,1,405,9,55,1,26,0,0,0,3,0,0,0,1,0,69,0,0,0,2,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,237,8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,484,24,0,1450,6,11,9,23,13,18,1,13,3266,6081,1395,73,21,2,2,0,3,0,0,0,0,22,48,0,0,69,2,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,1923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,115,1357,16,0,746,4,12,3,12,21,204,38,6,636,983713,632,228,189,3,0,0,6,0,0,56,0,37,193,0,0,291,22,34,1,57,1,0,0,3,0,0,0,1,0,69,0,0,0,2,1,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,88,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,87,619,20,0,317,5,12,3,15,16,197,0,19,478,2458213,337,207,158,2,0,0,55,5,0,27,0,34,160,0,0,215,25,91,1,22,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,72,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,147,2097,28,0,2123,7,14,5,34,30,257,7,5,1169,25453,999,391,184,3,2,0,17,15,0,136,0,42,285,0,12,497,1,14,48,169,0,0,0,2,0,0,0,1,3,71,0,0,0,3,0,20,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,88,90,55523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,51,84838,71,0,55523,14,61,109,87,48,107,30,568,41896,42903,41530,12547,5488,12,84,0,379,72,0,859,0,434,20458,0,48,13977,0,803,0,4669,1373,5,0,17,0,0,0,0,0,4038,0,12,0,1,21,0,4471,0,1,0,2,0,0,1,0,0,0,2,1,0,129,0,0,0,0,0,0,3076,648,423179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,8468,40,0,3231,10,38,11,52,70,32,55,2,1737,7881,3252,1374,712,3,40,0,51,13,0,599,0,81,1285,0,23,1263,0,149,34,1191,0,7,0,3,0,0,0,3,4,0,0,0,0,5,0,265,539,0,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,255,134,35827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,116,1023,20,0,580,5,13,4,32,21,203,12,3,112918,10659,996,260,110,2,0,0,4,4,0,54,0,59,147,0,0,291,22,38,1,48,0,0,0,3,0,0,0,1,0,54,0,0,0,2,1,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,87,4504,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,151,16,0,35,4,7,0,8,8,2,0,0,352,1080,154,73,0,2,0,0,0,0,0,0,0,9,0,0,0,67,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,39,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,31,16,0,35,4,4,0,11,7,2,0,0,249,1070,255,62,0,2,0,0,0,0,0,0,0,10,0,0,0,67,0,29,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,37,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,667,20,0,571,5,5,1,10,9,7,0,16,7721,1826,192,62,9,2,0,0,0,0,0,0,0,20,0,0,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,15,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,562,20,0,1574,5,4,3,27,4,12,1,12,3190,4433,1509,87,32,2,2,0,3,0,0,0,0,19,48,0,0,53,1,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,538,0,0,1537,0,0,0,0,0,0,0,30,178,141148,245,27,46,0,0,0,1,0,0,0,0,0,139,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,133,16,0,28,4,7,0,8,8,2,0,0,358,1052,158,74,0,2,0,0,0,0,0,0,0,9,0,0,0,60,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,39,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,42,16,0,26,4,2,0,9,9,1,0,0,281,784398,170,195,1,2,0,0,0,0,0,0,0,11,2,0,0,73,0,28,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,34,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,606,24,0,1450,6,11,9,23,13,17,1,11,3242,6097,1402,80,32,2,2,0,3,1,0,0,0,22,48,0,0,69,2,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,2061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,3,377,32,0,942,8,9,2,26,13,7,0,5,7860,1103,229,53,16,2,0,0,0,0,0,7,0,27,0,0,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,16,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,89,16,0,18,4,7,0,13,7,2,0,0,367,1019,154,81,0,2,0,1,1,0,0,0,0,10,0,0,0,56,0,23,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,34,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,51,16,0,27,4,6,0,13,7,2,0,0,261,1057,179,58,0,2,0,0,0,0,0,0,0,11,0,0,0,59,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,36,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,111,644,16,0,206,4,11,3,13,18,163,15,16,511,2018340,637,194,68,3,0,0,8,0,0,50,0,28,79,0,0,237,19,47,1,40,0,0,0,3,0,0,0,1,0,63,0,0,0,2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,77,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4655,0,0,1916,0,0,0,0,0,7,0,0,596,2490955,1372,281,505,0,14,0,1,0,0,0,0,0,1017,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,20,16,0,6,4,2,0,9,9,1,0,0,171,784372,102,41,1,2,0,0,1,0,0,1,0,12,2,0,0,37,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,17,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,115,1061,19,0,950,5,26,5,49,38,239,6,14,802,2140561,750,278,191,3,0,0,111,14,0,54,0,63,237,0,0,352,82,115,1,58,0,0,0,3,0,0,0,1,0,93,0,0,0,1,0,1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,84,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,269,8,0,604,0,9,2,11,11,2,10,0,8712,3026,428,19,42,15,0,0,0,1,0,0,0,23,13,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
3,3,134,16,0,29,4,9,0,6,9,2,0,0,351,1094,166,75,0,2,0,0,0,0,0,0,0,8,0,0,0,60,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,32,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,137,16,0,42,4,7,0,11,7,2,0,0,350,1028,177,75,0,2,0,0,0,0,0,0,0,12,0,0,0,56,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,40,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,88,643,31,0,501,8,31,6,68,42,196,0,21,116471,48281,629,207,173,3,0,0,18,9,0,24,0,71,160,0,0,309,20,89,1,15,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,72,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1270,4,0,394,1,0,0,0,0,8,69,0,948,4115,1348,297,140,1,0,0,0,0,0,0,0,0,62,0,15,255,0,0,0,159,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,13,8644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,11,4,0,0,0,3,0,17,3,2,0,0,138,2369,4,57,2,3,0,0,0,1,0,0,0,17,1,0,0,35,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,12,1053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,89,60596,32,0,30666,9,6,10,11,21,105,855,2,33255,162337,10649,5973,6313,49,116,0,125,33,0,311,0,95,9267,0,32,5395,0,310,1244,1709,13,4,0,9,0,0,0,3,1,948,0,0,0,4,0,0,1022,0,0,1,2,0,0,4,0,0,0,2,1,0,213,0,0,0,0,0,0,1989,177,252230,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,139,16,0,41,4,8,2,7,9,2,0,0,355,1084,153,75,0,2,0,0,0,0,0,0,0,11,0,0,0,59,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,35,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,14,4,0,0,0,3,0,17,2,2,0,0,136,2370,4,57,2,3,0,0,0,1,0,0,0,17,1,0,0,38,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,11,1068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,168,2692,5,0,352,0,14,4,31,28,568,13,2,717,876572,724,336,342,3,0,0,7,1,0,126,0,42,124,0,1,400,13,54,1,26,0,0,0,3,0,0,0,1,0,69,0,0,0,3,1,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,235,8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,168,3094,2,0,672,0,12,3,18,23,615,16,19,987,892732,991,400,393,2,0,0,6,15,0,127,0,38,216,0,2,477,15,86,1,35,0,0,0,3,0,0,0,1,0,84,0,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365,129,11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,42,4,0,39,0,4,0,13,7,2,0,0,256,2505,125,56,1,2,0,0,1,0,0,1,0,12,0,0,0,52,0,36,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,41,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,13,4,0,0,0,3,0,16,1,17,0,0,133,2384,4,44,1,3,0,0,0,0,0,0,0,18,0,0,0,73,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,11,907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,123,5833,19,0,1523,4,20,10,25,20,22,110,0,1459,8124,2406,902,539,3,28,0,18,9,0,17,0,25,951,0,1,572,0,78,95,294,34,3,0,5,0,0,0,2,2,0,0,0,0,3,0,0,114,0,0,0,0,0,0,33,2,0,0,1,0,0,0,0,0,0,0,0,0,204,81,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,117,977,12,0,549,3,12,3,25,19,203,12,5,100461,10916,808,238,100,2,0,0,7,2,0,50,0,57,147,0,0,268,16,18,1,30,0,0,0,3,0,0,0,1,0,58,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,74,4139,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,12,16,0,16,4,2,0,9,9,3,0,0,171,784385,106,44,1,2,2,0,1,0,0,0,0,12,2,0,0,40,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,19,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,271,10,0,370,0,13,4,17,19,8,10,1,42357,27059,4597,17,185,15,8,0,1,0,0,0,0,28,1,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
6,3,42,16,0,28,4,2,0,9,9,1,0,0,277,784290,165,196,1,2,0,0,1,0,0,0,0,11,0,0,0,76,0,33,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,35,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,46,16,0,32,4,6,0,12,8,2,0,0,265,1059,176,54,0,2,0,0,0,0,0,1,0,11,0,0,0,66,0,29,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,40,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,151,2342,28,0,4090,7,14,6,35,33,261,10,4,1149,25569,1086,405,328,3,2,0,22,26,0,181,0,48,1900,0,13,502,1,18,50,187,0,0,0,2,0,0,0,1,2,67,0,0,0,3,0,18,155,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,91,43588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,874,31,0,197,7,5,5,21,21,33,31,3,573,699,608,301,63,3,5,0,2,2,0,69,0,20,134,0,0,110,0,35,0,82,0,0,0,13,0,0,0,0,0,109,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,35,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,262,5,0,273,0,0,0,0,0,7,0,0,19910,11834,81,24,13,15,0,0,2,1,0,0,0,0,41,0,0,41,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
17,4,1191,27,0,538,7,51,3,84,30,12,0,11,933,169099,2030,399,4,3,4,0,147,0,0,43,0,142,62,0,0,299,9,7,0,389,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,48,81,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,43,16,0,35,4,9,0,9,7,2,0,0,181,2841,199,103,0,3,0,2,0,0,0,0,0,12,0,0,0,110,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,45,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,232,9220,2,0,1559,0,15,4,24,23,743,38,41,3112,986019,2097,1045,1219,2,0,0,56,33,0,146,0,87,1435,0,3,1122,74,245,1,210,2,0,0,3,0,0,0,1,0,254,0,0,0,2,1,0,216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,775,156,41601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,9448,47,0,6609,12,27,11,40,32,53,0,10,2722,2538,5633,1949,481,1,50,0,10,9,0,225,0,221,2132,0,15,535,0,32,57,707,2,5,0,10,0,0,0,4,0,236,0,0,0,0,0,0,347,0,0,0,1,0,1,5,0,0,0,3,8,0,3,0,0,0,0,0,0,0,105,51861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
