byte_filesize,byte_offset
128582,4198400
2735504,4198400
1561520,4198400
250564,4198400
1107333,4198400
790962,4198400
1553268,4198400
151790,16781312
1557263,4198400
1561693,4198400
1164946,4198400
1560630,4198400
192026,1753747456
148922,4198400
162989,268439552
1654451,4198400
154542,4198400
1782946,4198400
249762,4198400
272300,268439552
1558521,4198400
1807479,4198400
135552,4198400
451171,1303908352
250888,4198400
143549,1836322816
139502,1636569088
1505925,4198400
1764300,4198400
145182,268439552
202506,4198400
1436996,4198400
773790,16781312
139398,4198400
260600,4198400
2753140,4198400
328707,268439552
1558820,4198400
1558591,4198400
57233,268439552
179024,4198400
139573,4198400
1624536,4198400
432354,4198400
2735862,4198400
2735755,4198400
190778,268439552
682064,4198400
174041,4198400
258905,4198400
580449,4198400
234172,4198400
2033122,4198400
186249,1835077632
822999,4198400
1553342,4198400
558719,268439552
1984726,4198400
985934,4198400
163784,268439552
262310,4198400
1762026,4198400
1492058,4198400
294593,4198400
1695047,4198400
1796199,4198400
188088,0
140603,4198400
1639791,4198400
291897,1930563584
180110,1613565952
1594730,4198400
1559150,4198400
172338,268439552
1069370,4198400
1505569,4198400
220673,4198400
135345,4198400
1553584,4198400
212885,268439552
2736624,4198400
262627,4198400
1654517,4198400
276160,4198400
176010,268439552
2649644,4198400
1663650,4198400
529775,4198400
1335345,1613959168
159904,268439552
1335082,4198400
1071285,4198400
546054,4198400
190540,1719406592
479749,268439552
1796052,4198400
1561140,4198400
2038610,4198400
1639484,4198400
1505381,4198400
165749,1831927808
830953,4198400
2447989,4198400
1556335,4198400
1732931,4198400
176669,268439552
1549704,4198400
126109,4198400
1559050,4198400
2736771,4198400
1560988,4198400
1489741,4198400
1788150,4198400
1558330,4198400
1560671,4198400
1639599,4198400
1559263,4198400
138510,184553472
1558234,4198400
1134624,4198400
235981,4198400
1935781,4198400
222127,4198400
139542,4198400
122118,268439552
238630,4198400
2017022,4198400
578279,4198400
2735632,4198400
1262541,4198400
1557367,4198400
1560674,4198400
1491723,4198400
1561437,4198400
1560916,4198400
2735904,4198400
128790,4198400
1489753,4198400
221608,4198400
1582588,4198400
1850197,4198400
1559058,4198400
204521,4198400
166989,268439552
1559147,4198400
1560752,4198400
1725327,4198400
160888,1748504576
1724673,4198400
1560689,4198400
3008236,4198400
1558271,4198400
1553100,4198400
219898,4198400
103880,4198400
376197,268439552
1561185,4198400
951404,4198400
1560970,4198400
2735262,4198400
1557933,4198400
323191,268435456
134039,1817972736
191055,268435456
261093,4198400
2736802,4198400
491373,2084704256
1557645,4198400
1552956,4198400
1539365,4198400
1491920,4198400
252873,4198400
600822,268435456
123913,4198400
1470333,4198400
1808094,4198400
127554,4198400
1556416,4198400
1560620,4198400
164504,4198400
1418915,4198400
252027,4198400
2751445,4198400
1505846,4198400
234659,268439552
1560483,4198400
1491926,4198400
135872,4198400
140261,4198400
135434,268439552
232420,268439552
123734,4198400
1693601,4198400
136205,4198400
2705898,4198400
1639893,4198400
975996,4198400
104746,268439552
231962,4198400
1793301,4198400
1561435,4198400
1571521,4198400
474859,4198400
1557474,4198400
721608,4198400
144663,268439552
149701,1728253952
1559801,4198400
169230,4198400
1560266,4198400
135574,4198400
1553439,4198400
1559114,4198400
1492956,4198400
1559377,4198400
167499,1686900736
188529,4198400
1560693,4198400
193218,4198400
1560403,4198400
1560994,4198400
157843,4198400
124817,4198400
1645733,4198400
1865881,4198400
1559653,4198400
1557499,4198400
1701875,4198400
100965,4198400
170338,4198400
1560991,4198400
188880,4198400
994081,4198400
1560708,4198400
192866,268439552
39886,4198400
1065364,4198400
2136124,4198400
1127587,4198400
1532259,4198400
550370,1673596928
648195,4198400
1751339,4198400
1639741,4198400
1560865,4198400
1118918,4198400
1713478,4198400
190205,1669861376
267130,4198400
139315,4198400
1561377,4198400
120480,4096
1880621,4198400
132508,4198400
1560810,4198400
215654,4198400
813541,4198400
2086976,4198400
1557174,4198400
3402303,4198400
186664,4198400
498896,268439552
2120089,4198400
1558574,4198400
1132305,4198400
1560941,4198400
134826,16777216
798298,4198400
1559540,4198400
1136300,4198400
143791,4198400
169879,268439552
1788696,4198400
32207,4198400
1409111,4198400
138794,4198400
1560652,4198400
164629,4198400
1790214,4198400
787993,4198400
131543,268439552
1114612,4198400
277173,4198400
269347,4198400
220862,4198400
127553,4198400
209371,4198400
260834,4198400
197668,1967788032
260560,4198400
2186009,4198400
1215773,4198400
1831261,4198400
329901,268435456
259656,4198400
795466,4198400
818491,4198400
1812179,4198400
1560695,4198400
589584,268435456
1771958,4198400
165838,4198400
188636,1621168128
1558847,4198400
1629431,4198400
1107884,4198400
123165,4198400
209721,4198400
1083613,4198400
1558591,4198400
2103607,4198400
546223,268439552
129692,4198400
1559123,4198400
850034,4198400
93208,4198400
259824,4198400
1491867,4198400
234390,4198400
2032359,4198400
688354,4198400
209709,4198400
203936,4198400
786057,4198400
737404,4198400
1553409,4198400
1561624,4198400
139668,4198400
215064,4198400
157544,268439552
662383,4198400
2737227,4198400
1122156,4198400
1561600,4198400
163556,268439552
1139728,4198400
219234,16781312
107520,4198400
170105,4096
200428,1883770880
687909,4198400
1741657,4198400
1557949,4198400
3467656,4198400
135843,4132864
177480,4198400
2734587,4198400
1553472,4198400
499388,268439552
2128967,4198400
137932,4198400
199822,268439552
1559474,4198400
145963,268439552
3387236,4198400
405785,4198400
231437,4198400
198252,4198400
1741070,4198400
1127372,4198400
1561449,4198400
1560867,4198400
571425,268439552
162733,452988928
2735848,4198400
1125694,4198400
218109,4198400
115638,4198400
1753542,4198400
168013,1830883328
372252,1967460352
317163,268435456
870389,4198400
1661364,4198400
216080,4198400
428374,1620512768
259902,4198400
127201,4198400
1639650,4198400
205050,4198400
232177,4198400
1555801,4198400
788317,4198400
1639802,4198400
476076,4198400
219241,4198400
1124833,4198400
175335,268439552
501277,268439552
3511730,4198400
2736696,4198400
1490539,4198400
96885,268439552
1561076,4198400
262022,4198400
501965,268439552
1558292,4198400
136160,4198400
191219,4198400
771545,4194304
1552902,4198400
228069,4198400
1560825,4198400
1573182,4198400
217208,268439552
1785013,4198400
126236,4198400
1492603,4198400
166955,4198400
135918,1835601920
1559463,4198400
447001,2083786752
214284,4198400
1125870,4198400
1834705,4198400
1561073,4198400
1559413,4198400
1127209,4198400
1639920,4198400
1557591,4198400
1558764,4198400
395393,4198400
198360,1810370560
1982614,4198400
2737372,4198400
294031,1134235648
222216,4198400
1561012,4198400
1766671,4198400
1438172,4198400
1505885,4198400
498757,268439552
164700,4198400
2017055,4198400
1278875,4198400
1560508,4198400
549072,4198400
139669,4198400
1561128,4198400
1791758,4198400
125182,4198400
1767881,4198400
1106666,4198400
163591,268439552
1793737,4198400
1800286,4198400
1553164,4198400
245352,4198400
2264022,4198400
2736672,4198400
1560838,4198400
815144,4198400
1512330,4198400
163342,268439552
1413801,4198400
264596,22024192
1561265,4198400
1773416,4198400
133217,4198400
838351,268435456
1560459,4198400
1560536,4198400
128321,4198400
265317,4198400
1121881,4198400
61868,4198400
918782,4198400
137968,268439552
131544,4198400
1560920,4198400
2160814,4198400
242180,268439552
243489,4198400
2736440,4198400
1639879,4198400
144922,1830817792
1559350,4198400
243525,4198400
249667,4198400
1617150,4198400
137449,4198400
176233,268435456
1761433,4198400
1892562,4198400
278643,4198400
209946,4198400
59190,268439552
235134,4198400
1789856,4198400
224388,4198400
150891,4096
2737417,4198400
909786,4198400
1531401,4198400
982201,5902336
1560560,4198400
1560965,4198400
877318,4198400
1056313,4198400
1120652,4198400
1559064,4198400
1492313,4198400
155611,4198400
1492154,4198400
175776,268439552
261068,4198400
1560887,4198400
1140121,4198400
32172,4198400
259896,4198400
541666,2083917824
1561532,4198400
1561028,4198400
1558129,4198400
234772,1831604224
1115109,4198400
187473,4198400
2076543,4198400
100091,4198400
1639540,4198400
192758,4198400
152650,184553472
254481,4198400
533449,4198400
268314,4198400
675314,4198400
635870,4198400
1560122,4198400
159256,1159663616
1552926,4198400
1556392,4198400
2039600,4198400
163517,4198400
2086883,4198400
1560966,4198400
127578,4198400
1560950,4198400
2321554,4198400
2736834,4198400
1553407,4198400
857305,4198400
2054456,4198400
204518,4198400
2007401,4198400
259780,4198400
1492369,4198400
1134972,4198400
678794,4198400
796052,4198400
1720366,4198400
278700,1615527936
2238640,4198400
215315,4198400
1560657,4198400
672638,4198400
132106,4198400
846032,4198400
1762899,4198400
1525762,4198400
1560483,4198400
229166,4198400
3135239,4198400
1559509,4198400
1996668,4198400
872903,4198400
1783512,4198400
198604,16781312
988024,5902336
310177,268439552
134608,4198400
139839,4198400
357073,268439552
198062,4198400
341443,687865856
1794156,4198400
182066,1797001216
1203719,4198400
638695,268439552
119279,268439552
1762931,4198400
1560616,4198400
103915,2085359616
1098088,4198400
2426765,4198400
124082,4198400
161864,4198400
56097,268439552
168039,4198400
235663,16777216
1465046,4198400
513993,4198400
1561073,4198400
1668070,4198400
1561390,4198400
139664,4198400
2736960,4198400
903314,4198400
781799,268439552
59646,4198400
1536736,4198400
1561238,4198400
465064,4198400
1960457,4198400
665018,4198400
729606,4198400
1884888,4198400
291520,4198400
1553851,4198400
220771,268439552
579107,268439552
687228,4198400
1110446,4198400
842389,4198400
1894520,4198400
219116,4198400
139894,4198400
124050,4198400
568874,4198400
486494,268439552
1553161,4198400
650258,4198400
1558471,4198400
1489353,4198400
139643,4198400
1832849,4198400
2075810,4198400
1560952,4198400
1271718,4096
1766257,4198400
220708,4198400
180879,4198400
2737782,4198400
1133080,4198400
446466,268439552
1558393,4198400
1492018,4198400
136677,4198400
1464571,84676608
1951387,4198400
1492200,4198400
1560874,4198400
1561430,4198400
224623,4198400
175486,268435456
220197,4198400
578763,4198400
136782,4198400
714211,4198400
917265,268439552
135345,4198400
1639930,4198400
1561171,4198400
138920,268439552
139630,4198400
1558051,4198400
1630953,4198400
1560951,4198400
1735647,4198400
1560535,4198400
1560513,4198400
1579446,4198400
1725404,4198400
139536,268439552
747668,2010976256
1492368,4198400
1558295,4198400
1560761,4198400
58028,268439552
639042,268439552
171434,360714240
171747,1777078272
500758,268439552
1489446,4198400
1560756,4198400
257593,4198400
266692,4198400
1561111,4198400
194821,1827147776
2028238,4198400
1558333,4198400
146477,268439552
1560961,4198400
1557184,4198400
1557197,4198400
1927138,4198400
1639755,4198400
1559248,4198400
1559982,4198400
204716,4198400
54710,268439552
1559765,4198400
132318,4198400
1559288,4198400
1559060,4198400
131406,4198400
373870,268439552
1559072,4198400
1790355,4198400
195458,16781312
1567172,4198400
182690,4198400
1558475,4198400
141911,16781312
139356,4198400
158181,268439552
2245082,4198400
2131425,4198400
1011501,4198400
56979,268439552
1492631,4198400
121717,4198400
226033,4198400
280022,1988038656
529836,4198400
186027,4096
177046,268439552
663808,4198400
1102132,4198400
496865,268439552
432899,268439552
1560139,4198400
1561544,4198400
1553112,4198400
166213,268439552
1553836,4198400
1762423,4198400
534944,4198400
1560434,4198400
2287055,4198400
357112,268439552
1735855,4198400
143533,268439552
1121762,4198400
1492746,4198400
610241,4198400
127494,4198400
1557145,4198400
174838,4198400
1639866,4198400
175162,1710755840
1122627,4198400
1554151,4198400
186317,4198400
809645,4198400
232047,4198400
135915,4198400
156668,268439552
199922,1736970240
221955,4198400
251446,4198400
146106,1804865536
1553060,4198400
969791,4198400
239199,4198400
115960,4198400
3567080,4198400
427712,1742999552
1132963,4198400
567807,4198400
303312,268439552
198320,4198400
137759,4198400
198332,4198400
1373381,4198400
261582,4198400
272925,4198400
214849,4198400
124236,4198400
1725438,4198400
126340,4198400
1561003,4198400
1760778,4198400
171533,4198400
800539,4198400
1558147,4198400
218818,4198400
1492686,4198400
1559725,4198400
492465,268439552
1639704,4198400
139707,4198400
804460,4198400
265493,4198400
135985,4198400
134243,4198400
1559659,4198400
1492386,4198400
218274,4198400
1558225,4198400
1553291,4198400
1137044,4198400
1560760,4198400
139052,4198400
1561179,4198400
364080,268439552
389235,4198400
806158,4198400
2500123,4198400
214316,4198400
1561693,4198400
155646,4198400
175519,4198400
256344,4198400
499840,268439552
2737608,4198400
202988,4198400
2735019,4198400
1640156,4198400
237061,4198400
1558443,4198400
155985,4198400
1558393,4198400
500021,268439552
1011199,4198400
644374,4198400
163631,4198400
1211589,4198400
218078,4198400
136790,4198400
2064316,4198400
33659,4198400
2122376,4198400
501385,268439552
224659,4198400
1138699,4198400
2225907,4198400
606410,4198400
260459,1598099456
